tag_id,general_class,sub_class,color
31876,small vehicle,sedan,red
18019,small vehicle,sedan,blue
31300,small vehicle,jeep,white
10687,small vehicle,sedan,silver/grey
15271,small vehicle,sedan,black
14065,small vehicle,sedan,silver/grey
13297,small vehicle,van,white
30864,small vehicle,sedan,silver/grey
29670,small vehicle,sedan,blue
13633,small vehicle,hatchback,silver/grey
29205,small vehicle,hatchback,black
27678,small vehicle,sedan,white
22225,small vehicle,sedan,silver/grey
21614,small vehicle,sedan,white
32355,small vehicle,sedan,silver/grey
39796,small vehicle,hatchback,silver/grey
14066,small vehicle,van,silver/grey
33789,small vehicle,hatchback,red
34530,small vehicle,sedan,green
27055,small vehicle,hatchback,red
32829,small vehicle,hatchback,silver/grey
18098,small vehicle,sedan,silver/grey
38773,small vehicle,hatchback,silver/grey
15981,small vehicle,sedan,silver/grey
30429,small vehicle,sedan,white
12991,small vehicle,jeep,silver/grey
18033,small vehicle,sedan,white
29355,small vehicle,hatchback,silver/grey
27308,small vehicle,hatchback,green
29302,small vehicle,sedan,white
11906,small vehicle,sedan,black
27983,small vehicle,sedan,black
33392,small vehicle,sedan,black
27115,small vehicle,sedan,silver/grey
12992,small vehicle,hatchback,black
29275,small vehicle,sedan,silver/grey
34022,small vehicle,hatchback,silver/grey
31880,small vehicle,minivan,white
10226,small vehicle,sedan,silver/grey
17051,small vehicle,hatchback,silver/grey
23074,small vehicle,sedan,silver/grey
32712,small vehicle,sedan,white
20233,small vehicle,sedan,silver/grey
29649,small vehicle,sedan,silver/grey
10649,small vehicle,minivan,white
10246,small vehicle,van,black
22808,small vehicle,sedan,silver/grey
21603,small vehicle,sedan,white
23341,small vehicle,hatchback,silver/grey
22260,small vehicle,sedan,silver/grey
38610,small vehicle,hatchback,white
26469,small vehicle,sedan,white
37437,small vehicle,hatchback,white
20376,small vehicle,sedan,silver/grey
23965,small vehicle,hatchback,blue
39389,small vehicle,sedan,white
27859,small vehicle,sedan,blue
36388,small vehicle,sedan,white
21408,small vehicle,sedan,silver/grey
31830,small vehicle,pickup,silver/grey
15895,small vehicle,sedan,white
11165,small vehicle,van,yellow
19405,small vehicle,van,yellow
19337,small vehicle,jeep,silver/grey
27439,small vehicle,sedan,silver/grey
19304,small vehicle,sedan,white
10526,small vehicle,hatchback,silver/grey
20039,small vehicle,hatchback,blue
21551,small vehicle,sedan,silver/grey
14175,small vehicle,minivan,silver/grey
30404,small vehicle,sedan,white
20193,small vehicle,van,yellow
18699,small vehicle,hatchback,other
22796,small vehicle,sedan,white
35549,small vehicle,hatchback,silver/grey
31818,small vehicle,sedan,silver/grey
35764,small vehicle,jeep,black
36811,small vehicle,jeep,other
11838,small vehicle,sedan,white
17582,small vehicle,sedan,silver/grey
17412,small vehicle,hatchback,black
24165,small vehicle,jeep,silver/grey
38923,large vehicle,truck,white
18160,small vehicle,minivan,black
15613,small vehicle,hatchback,silver/grey
12710,small vehicle,sedan,silver/grey
10134,small vehicle,hatchback,green
32853,small vehicle,hatchback,black
26329,small vehicle,sedan,white
19592,small vehicle,sedan,white
17360,small vehicle,sedan,other
36329,small vehicle,hatchback,blue
35751,small vehicle,sedan,blue
37815,small vehicle,jeep,silver/grey
19418,small vehicle,hatchback,blue
30965,small vehicle,sedan,silver/grey
35016,small vehicle,sedan,silver/grey
27657,small vehicle,sedan,silver/grey
16470,small vehicle,minivan,silver/grey
36691,small vehicle,sedan,white
11557,small vehicle,hatchback,white
30644,small vehicle,sedan,silver/grey
12795,small vehicle,minivan,silver/grey
28097,small vehicle,hatchback,white
23933,small vehicle,jeep,white
20966,small vehicle,hatchback,white
23065,small vehicle,sedan,silver/grey
25136,small vehicle,sedan,white
31833,small vehicle,sedan,white
16764,small vehicle,jeep,white
10346,small vehicle,sedan,blue
18202,small vehicle,hatchback,yellow
35999,small vehicle,jeep,silver/grey
27623,small vehicle,sedan,silver/grey
31522,small vehicle,sedan,silver/grey
37876,small vehicle,sedan,white
17703,small vehicle,sedan,silver/grey
24733,small vehicle,hatchback,white
21661,small vehicle,sedan,silver/grey
36413,small vehicle,minivan,silver/grey
28867,small vehicle,hatchback,white
10509,small vehicle,jeep,white
11785,small vehicle,jeep,silver/grey
16466,small vehicle,hatchback,white
12762,small vehicle,sedan,white
20358,small vehicle,sedan,white
20913,small vehicle,sedan,black
23865,small vehicle,sedan,white
13600,small vehicle,hatchback,other
14920,small vehicle,hatchback,black
18462,small vehicle,hatchback,silver/grey
38799,small vehicle,jeep,white
12711,small vehicle,sedan,white
34616,small vehicle,sedan,silver/grey
26455,small vehicle,pickup,white
30064,small vehicle,hatchback,black
21635,small vehicle,sedan,white
10413,small vehicle,sedan,silver/grey
31946,small vehicle,sedan,black
28526,small vehicle,hatchback,red
28219,small vehicle,jeep,white
21291,small vehicle,hatchback,white
11964,small vehicle,hatchback,silver/grey
27958,small vehicle,sedan,silver/grey
24942,small vehicle,hatchback,black
15460,small vehicle,hatchback,silver/grey
34909,small vehicle,sedan,black
31417,small vehicle,sedan,silver/grey
35453,small vehicle,sedan,white
12095,small vehicle,sedan,white
23922,small vehicle,sedan,silver/grey
26584,small vehicle,sedan,blue
19587,small vehicle,hatchback,white
37460,small vehicle,sedan,silver/grey
36931,small vehicle,hatchback,other
32679,small vehicle,sedan,white
30914,small vehicle,sedan,silver/grey
25270,small vehicle,sedan,red
15365,small vehicle,minivan,blue
36668,small vehicle,minivan,white
13448,small vehicle,van,white
36504,small vehicle,jeep,silver/grey
12092,small vehicle,jeep,silver/grey
10811,small vehicle,hatchback,silver/grey
36226,small vehicle,sedan,silver/grey
35691,small vehicle,hatchback,blue
19044,small vehicle,sedan,white
27517,small vehicle,hatchback,white
38020,small vehicle,sedan,white
15807,small vehicle,sedan,other
16752,small vehicle,hatchback,white
29898,small vehicle,sedan,silver/grey
26735,small vehicle,sedan,silver/grey
32371,small vehicle,sedan,blue
33685,small vehicle,sedan,white
27774,small vehicle,sedan,white
32200,small vehicle,sedan,silver/grey
35647,small vehicle,sedan,blue
26649,small vehicle,sedan,silver/grey
19320,small vehicle,hatchback,white
37215,small vehicle,jeep,silver/grey
30940,small vehicle,sedan,silver/grey
21502,small vehicle,sedan,silver/grey
24044,small vehicle,sedan,other
31167,small vehicle,hatchback,black
23714,small vehicle,hatchback,blue
20539,small vehicle,jeep,silver/grey
20144,small vehicle,sedan,silver/grey
27462,small vehicle,hatchback,white
37749,small vehicle,hatchback,blue
32461,small vehicle,sedan,silver/grey
38445,small vehicle,sedan,silver/grey
30468,small vehicle,hatchback,other
22800,small vehicle,hatchback,black
22795,small vehicle,sedan,other
14799,small vehicle,hatchback,black
13213,small vehicle,sedan,white
20839,small vehicle,hatchback,blue
34495,small vehicle,sedan,white
23637,small vehicle,hatchback,silver/grey
31988,small vehicle,hatchback,white
12962,small vehicle,sedan,blue
22988,small vehicle,sedan,black
34006,small vehicle,sedan,other
25542,small vehicle,hatchback,silver/grey
28513,small vehicle,sedan,silver/grey
23710,small vehicle,sedan,silver/grey
18183,small vehicle,hatchback,white
26923,small vehicle,sedan,silver/grey
12879,small vehicle,hatchback,white
14095,small vehicle,sedan,silver/grey
14744,small vehicle,hatchback,white
32341,small vehicle,sedan,silver/grey
20806,small vehicle,hatchback,silver/grey
11575,small vehicle,sedan,silver/grey
15184,small vehicle,sedan,black
13768,small vehicle,sedan,white
26101,small vehicle,sedan,blue
21444,small vehicle,sedan,black
11342,small vehicle,sedan,silver/grey
14721,small vehicle,minivan,white
21345,small vehicle,van,silver/grey
24586,small vehicle,jeep,silver/grey
11741,small vehicle,sedan,silver/grey
28358,small vehicle,sedan,silver/grey
27245,small vehicle,minivan,white
22953,small vehicle,sedan,white
11264,small vehicle,sedan,green
38005,small vehicle,sedan,silver/grey
20448,small vehicle,sedan,silver/grey
13631,small vehicle,sedan,white
36359,small vehicle,hatchback,white
21521,small vehicle,jeep,white
17883,small vehicle,sedan,silver/grey
36523,small vehicle,hatchback,blue
37240,small vehicle,jeep,white
30108,small vehicle,sedan,white
12781,small vehicle,sedan,silver/grey
33938,small vehicle,hatchback,silver/grey
11404,small vehicle,hatchback,blue
36217,small vehicle,sedan,silver/grey
11103,small vehicle,minivan,silver/grey
29594,small vehicle,sedan,other
28177,small vehicle,hatchback,blue
19007,small vehicle,hatchback,silver/grey
26335,small vehicle,hatchback,black
17427,small vehicle,sedan,silver/grey
26184,small vehicle,hatchback,red
17044,small vehicle,jeep,black
38260,small vehicle,jeep,white
27287,small vehicle,sedan,white
33575,small vehicle,hatchback,blue
15025,small vehicle,hatchback,other
30256,small vehicle,jeep,silver/grey
39350,small vehicle,jeep,white
33917,small vehicle,sedan,silver/grey
14258,small vehicle,hatchback,white
15633,small vehicle,van,white
39212,small vehicle,sedan,silver/grey
39908,small vehicle,jeep,white
13625,small vehicle,sedan,silver/grey
15554,small vehicle,hatchback,black
14576,small vehicle,hatchback,white
15457,small vehicle,hatchback,green
29325,small vehicle,hatchback,green
31415,small vehicle,jeep,white
11491,small vehicle,hatchback,silver/grey
29532,small vehicle,hatchback,white
34799,small vehicle,van,white
29412,small vehicle,hatchback,other
27110,small vehicle,sedan,silver/grey
34313,small vehicle,jeep,silver/grey
23688,small vehicle,sedan,silver/grey
39455,small vehicle,sedan,blue
11218,small vehicle,minivan,silver/grey
39905,small vehicle,hatchback,black
23493,small vehicle,sedan,white
34456,small vehicle,jeep,white
18143,small vehicle,sedan,silver/grey
39335,small vehicle,hatchback,silver/grey
36936,small vehicle,jeep,white
38021,small vehicle,jeep,silver/grey
21849,small vehicle,sedan,silver/grey
16986,small vehicle,sedan,red
37487,small vehicle,hatchback,white
11096,large vehicle,truck,white
10843,small vehicle,sedan,white
28771,small vehicle,hatchback,black
27088,small vehicle,sedan,white
28765,small vehicle,jeep,red
20024,small vehicle,jeep,silver/grey
25897,small vehicle,sedan,silver/grey
36130,small vehicle,sedan,silver/grey
28376,small vehicle,jeep,silver/grey
26278,small vehicle,sedan,silver/grey
19610,small vehicle,hatchback,white
14479,small vehicle,hatchback,silver/grey
29023,small vehicle,sedan,silver/grey
31733,small vehicle,jeep,silver/grey
31613,small vehicle,hatchback,other
34873,small vehicle,sedan,silver/grey
26865,small vehicle,jeep,silver/grey
13060,small vehicle,minivan,white
29254,small vehicle,sedan,white
30076,small vehicle,hatchback,white
11394,small vehicle,hatchback,white
14820,small vehicle,jeep,black
20753,small vehicle,minivan,white
37010,small vehicle,sedan,silver/grey
28752,small vehicle,sedan,silver/grey
14346,small vehicle,sedan,silver/grey
36832,small vehicle,sedan,white
30727,small vehicle,sedan,silver/grey
28995,small vehicle,hatchback,green
39005,small vehicle,hatchback,silver/grey
10989,small vehicle,sedan,white
39361,small vehicle,sedan,white
19582,small vehicle,hatchback,white
24501,small vehicle,hatchback,silver/grey
11790,small vehicle,sedan,white
27955,small vehicle,sedan,silver/grey
14017,small vehicle,minivan,white
21600,small vehicle,sedan,silver/grey
26522,small vehicle,sedan,silver/grey
22814,small vehicle,sedan,silver/grey
13209,small vehicle,sedan,blue
26010,small vehicle,jeep,silver/grey
25388,small vehicle,sedan,black
25476,small vehicle,sedan,black
33124,small vehicle,sedan,white
15622,small vehicle,sedan,silver/grey
36566,small vehicle,jeep,silver/grey
17247,small vehicle,sedan,white
13834,small vehicle,jeep,silver/grey
24864,small vehicle,jeep,blue
30293,small vehicle,hatchback,silver/grey
18724,small vehicle,sedan,black
16200,small vehicle,sedan,blue
22586,small vehicle,sedan,black
26961,small vehicle,sedan,black
22427,small vehicle,sedan,white
31960,small vehicle,jeep,black
36505,small vehicle,van,white
21187,small vehicle,sedan,black
19501,small vehicle,sedan,white
35814,small vehicle,sedan,green
16896,small vehicle,sedan,white
24973,small vehicle,jeep,silver/grey
12924,small vehicle,jeep,black
13005,small vehicle,sedan,silver/grey
29537,small vehicle,sedan,white
39856,large vehicle,truck,white
25464,small vehicle,hatchback,silver/grey
37092,small vehicle,sedan,silver/grey
38823,small vehicle,hatchback,silver/grey
17077,small vehicle,hatchback,silver/grey
10247,small vehicle,sedan,white
28096,small vehicle,jeep,black
20524,small vehicle,jeep,white
36299,small vehicle,sedan,silver/grey
23837,small vehicle,hatchback,white
20508,small vehicle,sedan,white
12736,small vehicle,hatchback,silver/grey
31688,small vehicle,sedan,silver/grey
27302,small vehicle,hatchback,silver/grey
31236,small vehicle,sedan,white
39574,small vehicle,hatchback,silver/grey
32532,small vehicle,sedan,blue
11398,small vehicle,sedan,black
23041,small vehicle,sedan,silver/grey
22783,small vehicle,jeep,red
16128,small vehicle,hatchback,white
12460,small vehicle,hatchback,silver/grey
22532,small vehicle,hatchback,silver/grey
27388,small vehicle,sedan,white
20862,small vehicle,sedan,silver/grey
15167,small vehicle,jeep,silver/grey
20634,small vehicle,hatchback,blue
22863,small vehicle,sedan,green
28383,small vehicle,sedan,silver/grey
31001,small vehicle,hatchback,silver/grey
30412,small vehicle,hatchback,silver/grey
33334,small vehicle,sedan,white
15689,small vehicle,sedan,blue
12216,small vehicle,hatchback,white
37225,small vehicle,sedan,white
16067,small vehicle,hatchback,black
18563,small vehicle,sedan,silver/grey
11861,small vehicle,sedan,silver/grey
